workflow_id,current_node_date_1,stage1,current_node_date_2,stage2,current_node_date_3,stage3,current_node_date_4,stage4,current_node_date_5,stage5,value
2,2022-05-31,Language Selection,2022-06-02,Initial Reminder - Spanish,2022-06-09,Second Reminder - Spanish,2022-06-14,Not Converted,2022-06-14,Cancelation Confirmation,1
2,2022-05-31,Language Selection,2022-06-03,Initial Reminder - English,2022-06-08,Not Converted,2022-06-08,Cancelation Confirmation,,,1
2,2022-05-31,Language Selection,2022-06-03,Initial Reminder - Spanish,2022-06-06,Converted,2022-06-06,Workflow Change - Renewal,,,1
2,2022-05-31,Language Selection,2022-06-04,Initial Reminder - Spanish,2022-06-08,Not Converted,2022-06-08,Cancelation Confirmation,,,1
2,2022-05-31,Language Selection,2022-06-05,Initial Reminder - English,2022-06-06,Second Reminder - English,2022-06-08,Not Converted,2022-06-08,Cancelation Confirmation,1
2,2022-05-31,Language Selection,2022-06-05,Initial Reminder - English,2022-06-07,Second Reminder - English,2022-06-12,Not Converted,2022-06-12,Cancelation Confirmation,1
2,2022-05-31,Language Selection,2022-06-05,Initial Reminder - Spanish,2022-06-08,Not Converted,2022-06-08,Cancelation Confirmation,,,1
2,2022-05-31,Language Selection,2022-06-05,Initial Reminder - Spanish,2022-06-09,Not Converted,2022-06-09,Cancelation Confirmation,,,1
2,2022-05-31,Language Selection,2022-06-06,Initial Reminder - English,2022-06-08,Second Reminder - English,2022-06-15,Not Converted,2022-06-15,Cancelation Confirmation,1
2,2022-05-31,Language Selection,2022-06-06,Initial Reminder - Spanish,2022-06-08,Second Reminder - Spanish,2022-06-09,Converted,2022-06-09,Workflow Change - Renewal,1
2,2022-05-31,Language Selection,2022-06-08,Initial Reminder - English,2022-06-16,Not Converted,2022-06-16,Cancelation Confirmation,,,1
2,2022-06-01,Initial Reminder - English,2022-06-04,Second Reminder - English,2022-06-11,Not Converted,2022-06-11,Cancelation Confirmation,,,1
2,2022-06-01,Initial Reminder - English,2022-06-05,Second Reminder - English,2022-06-06,Not Converted,2022-06-06,Cancelation Confirmation,,,1
2,2022-06-01,Initial Reminder - English,2022-06-06,Second Reminder - English,2022-06-10,Not Converted,2022-06-10,Cancelation Confirmation,,,2
2,2022-06-01,Initial Reminder - English,2022-06-06,Second Reminder - English,2022-06-12,Not Converted,2022-06-12,Cancelation Confirmation,,,1
2,2022-06-01,Language Selection,2022-06-02,Initial Reminder - Spanish,2022-06-09,Not Converted,2022-06-09,Cancelation Confirmation,,,2
2,2022-06-01,Language Selection,2022-06-03,Initial Reminder - Spanish,2022-06-08,Not Converted,2022-06-08,Cancelation Confirmation,,,1
2,2022-06-01,Language Selection,2022-06-04,Initial Reminder - English,2022-06-09,Not Converted,2022-06-09,Cancelation Confirmation,,,1
2,2022-06-01,Language Selection,2022-06-05,Initial Reminder - Spanish,2022-06-13,Converted,2022-06-13,Workflow Change - Renewal,,,1
2,2022-06-01,Language Selection,2022-06-05,Initial Reminder - Spanish,2022-06-13,Not Converted,2022-06-13,Cancelation Confirmation,,,1
2,2022-06-01,Language Selection,2022-06-06,Initial Reminder - English,2022-06-11,Not Converted,2022-06-11,Cancelation Confirmation,,,1
2,2022-06-01,Language Selection,2022-06-06,Initial Reminder - Spanish,2022-06-07,Not Converted,2022-06-07,Cancelation Confirmation,,,1
2,2022-06-01,Language Selection,2022-06-07,Initial Reminder - English,2022-06-12,Second Reminder - English,2022-06-17,Not Converted,2022-06-17,Cancelation Confirmation,1
2,2022-06-01,Language Selection,2022-06-07,Initial Reminder - English,2022-06-13,Not Converted,2022-06-13,Cancelation Confirmation,,,1
2,2022-06-01,Language Selection,2022-06-07,Initial Reminder - English,2022-06-15,Second Reminder - English,2022-06-21,Not Converted,2022-06-21,Cancelation Confirmation,1
2,2022-06-01,Language Selection,2022-06-08,Initial Reminder - Spanish,2022-06-12,Not Converted,2022-06-12,Cancelation Confirmation,,,1
2,2022-06-02,Initial Reminder - English,2022-06-06,Second Reminder - English,2022-06-13,Not Converted,2022-06-13,Cancelation Confirmation,,,2
2,2022-06-02,Initial Reminder - Spanish,2022-06-08,Second Reminder - Spanish,2022-06-16,Not Converted,2022-06-16,Cancelation Confirmation,,,1
2,2022-06-02,Initial Reminder - Spanish,2022-06-09,Second Reminder - Spanish,2022-06-14,Not Converted,2022-06-14,Cancelation Confirmation,,,1
2,2022-06-02,Language Selection,2022-06-04,Initial Reminder - Spanish,2022-06-09,Not Converted,2022-06-09,Cancelation Confirmation,,,1
2,2022-06-02,Language Selection,2022-06-06,Initial Reminder - English,2022-06-08,Second Reminder - English,2022-06-15,Not Converted,2022-06-15,Cancelation Confirmation,1
2,2022-06-02,Language Selection,2022-06-07,Initial Reminder - Spanish,2022-06-13,Not Converted,2022-06-13,Cancelation Confirmation,,,2
2,2022-06-02,Language Selection,2022-06-08,Initial Reminder - English,2022-06-16,Second Reminder - English,2022-06-24,Not Converted,2022-06-24,Cancelation Confirmation,1
2,2022-06-02,Language Selection,2022-06-08,Initial Reminder - Spanish,2022-06-15,Second Reminder - Spanish,2022-06-17,Not Converted,2022-06-17,Cancelation Confirmation,1
2,2022-06-02,Language Selection,2022-06-10,Initial Reminder - English,2022-06-18,Not Converted,2022-06-18,Cancelation Confirmation,,,1
2,2022-06-02,Language Selection,2022-06-10,Initial Reminder - English,2022-06-18,Second Reminder - English,2022-06-23,Not Converted,2022-06-23,Cancelation Confirmation,1
2,2022-06-02,Language Selection,2022-06-10,Initial Reminder - Spanish,2022-06-11,Not Converted,2022-06-11,Cancelation Confirmation,,,1
2,2022-06-02,Language Selection,2022-06-10,Initial Reminder - Spanish,2022-06-17,Not Converted,2022-06-17,Cancelation Confirmation,,,1
2,2022-06-03,Initial Reminder - Spanish,2022-06-05,Second Reminder - Spanish,2022-06-08,Not Converted,2022-06-08,Cancelation Confirmation,,,1
2,2022-06-03,Initial Reminder - Spanish,2022-06-10,Second Reminder - Spanish,2022-06-12,Not Converted,2022-06-12,Cancelation Confirmation,,,1
2,2022-06-03,Language Selection,2022-06-04,Initial Reminder - English,2022-06-09,Converted,2022-06-09,Workflow Change - Renewal,,,1
2,2022-06-03,Language Selection,2022-06-04,Initial Reminder - Spanish,2022-06-11,Not Converted,2022-06-11,Cancelation Confirmation,,,1
2,2022-06-03,Language Selection,2022-06-05,Initial Reminder - English,2022-06-09,Not Converted,2022-06-09,Cancelation Confirmation,,,1
2,2022-06-03,Language Selection,2022-06-07,Initial Reminder - English,2022-06-15,Second Reminder - English,2022-06-23,Not Converted,2022-06-23,Cancelation Confirmation,1
2,2022-06-03,Language Selection,2022-06-08,Initial Reminder - English,2022-06-13,Second Reminder - English,2022-06-14,Not Converted,2022-06-14,Cancelation Confirmation,1
2,2022-06-03,Language Selection,2022-06-08,Initial Reminder - English,2022-06-15,Second Reminder - English,2022-06-19,Not Converted,2022-06-19,Cancelation Confirmation,1
2,2022-06-03,Language Selection,2022-06-08,Initial Reminder - Spanish,2022-06-14,Not Converted,2022-06-14,Cancelation Confirmation,,,1
2,2022-06-03,Language Selection,2022-06-11,Initial Reminder - Spanish,2022-06-16,Not Converted,2022-06-16,Cancelation Confirmation,,,1
2,2022-06-04,Initial Reminder - English,2022-06-09,Second Reminder - English,2022-06-12,Not Converted,2022-06-12,Cancelation Confirmation,,,1
2,2022-06-04,Initial Reminder - Spanish,2022-06-12,Second Reminder - Spanish,2022-06-20,Not Converted,2022-06-20,Cancelation Confirmation,,,1
2,2022-06-04,Language Selection,2022-06-05,Initial Reminder - Spanish,2022-06-09,Not Converted,2022-06-09,Cancelation Confirmation,,,1
2,2022-06-04,Language Selection,2022-06-05,Initial Reminder - Spanish,2022-06-10,Second Reminder - Spanish,2022-06-11,Not Converted,2022-06-11,Cancelation Confirmation,1
2,2022-06-04,Language Selection,2022-06-06,Initial Reminder - English,2022-06-11,Not Converted,2022-06-11,Cancelation Confirmation,,,1
2,2022-06-04,Language Selection,2022-06-06,Initial Reminder - Spanish,2022-06-12,Not Converted,2022-06-12,Cancelation Confirmation,,,1
2,2022-06-04,Language Selection,2022-06-07,Initial Reminder - English,2022-06-15,Not Converted,2022-06-15,Cancelation Confirmation,,,1
2,2022-06-04,Language Selection,2022-06-08,Initial Reminder - Spanish,2022-06-10,Second Reminder - Spanish,2022-06-13,Not Converted,2022-06-13,Cancelation Confirmation,1
2,2022-06-04,Language Selection,2022-06-09,Initial Reminder - English,2022-06-10,Not Converted,2022-06-10,Cancelation Confirmation,,,1
2,2022-06-04,Language Selection,2022-06-09,Initial Reminder - English,2022-06-17,Not Converted,2022-06-17,Cancelation Confirmation,,,1
2,2022-06-04,Language Selection,2022-06-09,Initial Reminder - Spanish,2022-06-16,Not Converted,2022-06-16,Cancelation Confirmation,,,1
2,2022-06-04,Language Selection,2022-06-11,Initial Reminder - Spanish,2022-06-14,Not Converted,2022-06-14,Cancelation Confirmation,,,1
2,2022-06-04,Language Selection,2022-06-11,Initial Reminder - Spanish,2022-06-15,Not Converted,2022-06-15,Cancelation Confirmation,,,1
2,2022-06-04,Language Selection,2022-06-12,Initial Reminder - English,2022-06-19,Second Reminder - English,2022-06-21,Not Converted,2022-06-21,Cancelation Confirmation,1
2,2022-06-05,Initial Reminder - English,2022-06-06,Second Reminder - English,2022-06-08,Not Converted,2022-06-08,Cancelation Confirmation,,,1
2,2022-06-05,Initial Reminder - English,2022-06-07,Second Reminder - English,2022-06-12,Not Converted,2022-06-12,Cancelation Confirmation,,,1
2,2022-06-05,Initial Reminder - Spanish,2022-06-10,Second Reminder - Spanish,2022-06-11,Not Converted,2022-06-11,Cancelation Confirmation,,,1
2,2022-06-05,Language Selection,2022-06-08,Initial Reminder - English,2022-06-12,Second Reminder - English,2022-06-14,Converted,2022-06-14,Workflow Change - Renewal,1
2,2022-06-05,Language Selection,2022-06-08,Initial Reminder - Spanish,2022-06-12,Not Converted,2022-06-12,Cancelation Confirmation,,,2
2,2022-06-05,Language Selection,2022-06-09,Initial Reminder - Spanish,2022-06-10,Not Converted,2022-06-10,Cancelation Confirmation,,,1
2,2022-06-05,Language Selection,2022-06-09,Initial Reminder - Spanish,2022-06-13,Not Converted,2022-06-13,Cancelation Confirmation,,,1
2,2022-06-05,Language Selection,2022-06-09,Initial Reminder - Spanish,2022-06-14,Not Converted,2022-06-14,Cancelation Confirmation,,,1
2,2022-06-05,Language Selection,2022-06-11,Initial Reminder - Spanish,2022-06-14,Not Converted,2022-06-14,Cancelation Confirmation,,,1
2,2022-06-05,Language Selection,2022-06-12,Initial Reminder - English,2022-06-17,Not Converted,2022-06-17,Cancelation Confirmation,,,1
2,2022-06-05,Language Selection,2022-06-12,Initial Reminder - Spanish,2022-06-14,Converted,2022-06-14,Workflow Change - Renewal,,,1
2,2022-06-05,Language Selection,2022-06-12,Initial Reminder - Spanish,2022-06-17,Not Converted,2022-06-17,Cancelation Confirmation,,,1
2,2022-06-05,Language Selection,2022-06-12,Initial Reminder - Spanish,2022-06-19,Not Converted,2022-06-19,Cancelation Confirmation,,,1
2,2022-06-05,Language Selection,2022-06-13,Initial Reminder - English,2022-06-21,Not Converted,2022-06-21,Cancelation Confirmation,,,1
2,2022-06-06,Initial Reminder - English,2022-06-08,Second Reminder - English,2022-06-15,Not Converted,2022-06-15,Cancelation Confirmation,,,2
2,2022-06-06,Initial Reminder - Spanish,2022-06-08,Second Reminder - Spanish,2022-06-09,Converted,2022-06-09,Workflow Change - Renewal,,,1
2,2022-06-06,Initial Reminder - Spanish,2022-06-08,Second Reminder - Spanish,2022-06-14,Not Converted,2022-06-14,Cancelation Confirmation,,,1
2,2022-06-06,Initial Reminder - Spanish,2022-06-11,Second Reminder - Spanish,2022-06-13,Not Converted,2022-06-13,Cancelation Confirmation,,,1
2,2022-06-06,Language Selection,2022-06-07,Initial Reminder - English,2022-06-13,Not Converted,2022-06-13,Cancelation Confirmation,,,1
2,2022-06-06,Language Selection,2022-06-10,Initial Reminder - English,2022-06-12,Second Reminder - English,2022-06-20,Not Converted,2022-06-20,Cancelation Confirmation,1
2,2022-06-06,Language Selection,2022-06-10,Initial Reminder - Spanish,2022-06-14,Not Converted,2022-06-14,Cancelation Confirmation,,,1
2,2022-06-06,Language Selection,2022-06-11,Initial Reminder - English,2022-06-13,Not Converted,2022-06-13,Cancelation Confirmation,,,1
2,2022-06-06,Language Selection,2022-06-11,Initial Reminder - English,2022-06-15,Second Reminder - English,2022-06-20,Converted,2022-06-20,Workflow Change - Renewal,1
2,2022-06-06,Language Selection,2022-06-11,Initial Reminder - Spanish,2022-06-17,Converted,2022-06-17,Workflow Change - Renewal,,,1
2,2022-06-06,Language Selection,2022-06-11,Initial Reminder - Spanish,2022-06-18,Not Converted,2022-06-18,Cancelation Confirmation,,,1
2,2022-06-06,Language Selection,2022-06-13,Initial Reminder - Spanish,2022-06-17,Not Converted,2022-06-17,Cancelation Confirmation,,,1
2,2022-06-06,Language Selection,2022-06-14,Initial Reminder - Spanish,2022-06-21,Not Converted,2022-06-21,Cancelation Confirmation,,,1
2,2022-06-07,Initial Reminder - English,2022-06-12,Second Reminder - English,2022-06-17,Not Converted,2022-06-17,Cancelation Confirmation,,,1
2,2022-06-07,Initial Reminder - English,2022-06-15,Second Reminder - English,2022-06-21,Not Converted,2022-06-21,Cancelation Confirmation,,,1
2,2022-06-07,Initial Reminder - English,2022-06-15,Second Reminder - English,2022-06-23,Not Converted,2022-06-23,Cancelation Confirmation,,,1
2,2022-06-07,Language Selection,2022-06-08,Initial Reminder - English,2022-06-15,Not Converted,2022-06-15,Cancelation Confirmation,,,1
2,2022-06-07,Language Selection,2022-06-09,Initial Reminder - English,2022-06-12,Converted,2022-06-12,Workflow Change - Renewal,,,1
2,2022-06-07,Language Selection,2022-06-09,Initial Reminder - Spanish,2022-06-16,Not Converted,2022-06-16,Cancelation Confirmation,,,1
2,2022-06-07,Language Selection,2022-06-09,Initial Reminder - Spanish,2022-06-17,Converted,2022-06-17,Workflow Change - Renewal,,,1
2,2022-06-07,Language Selection,2022-06-10,Initial Reminder - Spanish,2022-06-12,Not Converted,2022-06-12,Cancelation Confirmation,,,1
2,2022-06-07,Language Selection,2022-06-11,Initial Reminder - English,2022-06-15,Not Converted,2022-06-15,Cancelation Confirmation,,,1
2,2022-06-07,Language Selection,2022-06-11,Initial Reminder - Spanish,2022-06-14,Not Converted,2022-06-14,Cancelation Confirmation,,,1
2,2022-06-07,Language Selection,2022-06-11,Initial Reminder - Spanish,2022-06-18,Not Converted,2022-06-18,Cancelation Confirmation,,,1
2,2022-06-07,Language Selection,2022-06-12,Initial Reminder - English,2022-06-15,Second Reminder - English,2022-06-22,Not Converted,2022-06-22,Cancelation Confirmation,1
2,2022-06-07,Language Selection,2022-06-12,Initial Reminder - English,2022-06-16,Second Reminder - English,2022-06-20,Not Converted,2022-06-20,Cancelation Confirmation,1
2,2022-06-07,Language Selection,2022-06-12,Initial Reminder - Spanish,2022-06-18,Not Converted,2022-06-18,Cancelation Confirmation,,,1
2,2022-06-07,Language Selection,2022-06-13,Initial Reminder - English,2022-06-16,Not Converted,2022-06-16,Cancelation Confirmation,,,1
2,2022-06-07,Language Selection,2022-06-13,Initial Reminder - Spanish,2022-06-14,Converted,2022-06-14,Workflow Change - Renewal,,,1
2,2022-06-07,Language Selection,2022-06-15,Initial Reminder - Spanish,2022-06-19,Not Converted,2022-06-19,Cancelation Confirmation,,,1
2,2022-06-08,Initial Reminder - English,2022-06-12,Second Reminder - English,2022-06-14,Converted,2022-06-14,Workflow Change - Renewal,,,1
2,2022-06-08,Initial Reminder - English,2022-06-13,Second Reminder - English,2022-06-14,Not Converted,2022-06-14,Cancelation Confirmation,,,1
2,2022-06-08,Initial Reminder - English,2022-06-15,Second Reminder - English,2022-06-19,Not Converted,2022-06-19,Cancelation Confirmation,,,1
2,2022-06-08,Initial Reminder - English,2022-06-16,Second Reminder - English,2022-06-24,Not Converted,2022-06-24,Cancelation Confirmation,,,1
2,2022-06-08,Initial Reminder - Spanish,2022-06-10,Second Reminder - Spanish,2022-06-13,Not Converted,2022-06-13,Cancelation Confirmation,,,1
2,2022-06-08,Initial Reminder - Spanish,2022-06-15,Second Reminder - Spanish,2022-06-17,Not Converted,2022-06-17,Cancelation Confirmation,,,1
2,2022-06-08,Language Selection,2022-06-09,Initial Reminder - English,2022-06-14,Second Reminder - English,2022-06-19,Not Converted,2022-06-19,Cancelation Confirmation,1
2,2022-06-08,Language Selection,2022-06-10,Initial Reminder - Spanish,2022-06-12,Not Converted,2022-06-12,Cancelation Confirmation,,,1
2,2022-06-08,Language Selection,2022-06-12,Initial Reminder - Spanish,2022-06-17,Not Converted,2022-06-17,Cancelation Confirmation,,,1
2,2022-06-08,Language Selection,2022-06-15,Initial Reminder - English,2022-06-20,Not Converted,2022-06-20,Cancelation Confirmation,,,1
2,2022-06-08,Language Selection,2022-06-15,Initial Reminder - English,2022-06-22,Not Converted,2022-06-22,Cancelation Confirmation,,,1
2,2022-06-08,Language Selection,2022-06-15,Initial Reminder - Spanish,2022-06-20,Second Reminder - Spanish,2022-06-22,Not Converted,2022-06-22,Cancelation Confirmation,1
2,2022-06-08,Language Selection,2022-06-16,Initial Reminder - English,2022-06-20,Not Converted,2022-06-20,Cancelation Confirmation,,,1
2,2022-06-08,Language Selection,2022-06-16,Initial Reminder - Spanish,2022-06-22,Not Converted,2022-06-22,Cancelation Confirmation,,,1
2,2022-06-08,Language Selection,2022-06-16,Initial Reminder - Spanish,2022-06-24,Not Converted,2022-06-24,Cancelation Confirmation,,,1
2,2022-06-09,Initial Reminder - English,2022-06-14,Second Reminder - English,2022-06-19,Not Converted,2022-06-19,Cancelation Confirmation,,,1
2,2022-06-09,Language Selection,2022-06-10,Initial Reminder - English,2022-06-12,Second Reminder - English,2022-06-13,Not Converted,2022-06-13,Cancelation Confirmation,1
2,2022-06-09,Language Selection,2022-06-10,Initial Reminder - Spanish,2022-06-12,Not Converted,2022-06-12,Cancelation Confirmation,,,1
2,2022-06-09,Language Selection,2022-06-10,Initial Reminder - Spanish,2022-06-16,Not Converted,2022-06-16,Cancelation Confirmation,,,1
2,2022-06-09,Language Selection,2022-06-10,Initial Reminder - Spanish,2022-06-18,Not Converted,2022-06-18,Cancelation Confirmation,,,1
2,2022-06-09,Language Selection,2022-06-11,Initial Reminder - Spanish,2022-06-12,Not Converted,2022-06-12,Cancelation Confirmation,,,1
2,2022-06-09,Language Selection,2022-06-12,Initial Reminder - Spanish,2022-06-19,Converted,2022-06-19,Workflow Change - Renewal,,,1
2,2022-06-09,Language Selection,2022-06-13,Initial Reminder - English,2022-06-16,Converted,2022-06-16,Workflow Change - Renewal,,,1
2,2022-06-09,Language Selection,2022-06-13,Initial Reminder - English,2022-06-21,Second Reminder - English,2022-06-29,Not Converted,2022-06-29,Cancelation Confirmation,1
2,2022-06-09,Language Selection,2022-06-15,Initial Reminder - English,2022-06-20,Not Converted,2022-06-20,Cancelation Confirmation,,,1
2,2022-06-09,Language Selection,2022-06-15,Initial Reminder - English,2022-06-21,Not Converted,2022-06-21,Cancelation Confirmation,,,1
2,2022-06-09,Language Selection,2022-06-15,Initial Reminder - Spanish,2022-06-18,Not Converted,2022-06-18,Cancelation Confirmation,,,2
2,2022-06-09,Language Selection,2022-06-16,Initial Reminder - English,2022-06-18,Second Reminder - English,2022-06-25,Not Converted,2022-06-25,Cancelation Confirmation,1
2,2022-06-09,Language Selection,2022-06-16,Initial Reminder - Spanish,2022-06-17,Not Converted,2022-06-17,Cancelation Confirmation,,,1
2,2022-06-10,Initial Reminder - English,2022-06-12,Second Reminder - English,2022-06-13,Not Converted,2022-06-13,Cancelation Confirmation,,,1
2,2022-06-10,Initial Reminder - English,2022-06-12,Second Reminder - English,2022-06-20,Not Converted,2022-06-20,Cancelation Confirmation,,,1
2,2022-06-10,Initial Reminder - English,2022-06-18,Second Reminder - English,2022-06-23,Not Converted,2022-06-23,Cancelation Confirmation,,,1
2,2022-06-10,Language Selection,2022-06-11,Initial Reminder - Spanish,2022-06-17,Not Converted,2022-06-17,Cancelation Confirmation,,,1
2,2022-06-10,Language Selection,2022-06-13,Initial Reminder - English,2022-06-14,Not Converted,2022-06-14,Cancelation Confirmation,,,1
2,2022-06-10,Language Selection,2022-06-14,Initial Reminder - English,2022-06-21,Second Reminder - English,2022-06-22,Not Converted,2022-06-22,Cancelation Confirmation,1
2,2022-06-10,Language Selection,2022-06-15,Initial Reminder - Spanish,2022-06-17,Not Converted,2022-06-17,Cancelation Confirmation,,,1
2,2022-06-10,Language Selection,2022-06-16,Initial Reminder - English,2022-06-18,Second Reminder - English,2022-06-23,Not Converted,2022-06-23,Cancelation Confirmation,1
2,2022-06-10,Language Selection,2022-06-18,Initial Reminder - English,2022-06-19,Second Reminder - English,2022-06-27,Not Converted,2022-06-27,Cancelation Confirmation,1
2,2022-06-10,Language Selection,2022-06-18,Initial Reminder - English,2022-06-26,Second Reminder - English,2022-06-30,Not Converted,2022-06-30,Cancelation Confirmation,1
2,2022-06-10,Language Selection,2022-06-18,Initial Reminder - Spanish,2022-06-19,Not Converted,2022-06-19,Cancelation Confirmation,,,1
2,2022-06-11,Initial Reminder - English,2022-06-15,Second Reminder - English,2022-06-20,Converted,2022-06-20,Workflow Change - Renewal,,,1
2,2022-06-11,Language Selection,2022-06-13,Initial Reminder - English,2022-06-16,Not Converted,2022-06-16,Cancelation Confirmation,,,1
2,2022-06-11,Language Selection,2022-06-13,Initial Reminder - English,2022-06-18,Not Converted,2022-06-18,Cancelation Confirmation,,,1
2,2022-06-11,Language Selection,2022-06-13,Initial Reminder - English,2022-06-20,Second Reminder - English,2022-06-24,Not Converted,2022-06-24,Cancelation Confirmation,1
2,2022-06-11,Language Selection,2022-06-14,Initial Reminder - English,2022-06-15,Not Converted,2022-06-15,Cancelation Confirmation,,,1
2,2022-06-11,Language Selection,2022-06-15,Initial Reminder - Spanish,2022-06-19,Second Reminder - Spanish,2022-06-23,Not Converted,2022-06-23,Cancelation Confirmation,1
2,2022-06-11,Language Selection,2022-06-16,Initial Reminder - Spanish,2022-06-22,Not Converted,2022-06-22,Cancelation Confirmation,,,1
2,2022-06-11,Language Selection,2022-06-17,Initial Reminder - English,2022-06-22,Second Reminder - English,2022-06-29,Not Converted,2022-06-29,Cancelation Confirmation,1
2,2022-06-11,Language Selection,2022-06-17,Initial Reminder - Spanish,2022-06-24,Not Converted,2022-06-24,Cancelation Confirmation,,,1
2,2022-06-12,Initial Reminder - English,2022-06-15,Second Reminder - English,2022-06-22,Not Converted,2022-06-22,Cancelation Confirmation,,,1
2,2022-06-12,Initial Reminder - English,2022-06-16,Second Reminder - English,2022-06-20,Not Converted,2022-06-20,Cancelation Confirmation,,,1
2,2022-06-12,Initial Reminder - English,2022-06-19,Second Reminder - English,2022-06-21,Not Converted,2022-06-21,Cancelation Confirmation,,,1
2,2022-06-12,Language Selection,2022-06-14,Initial Reminder - English,2022-06-20,Not Converted,2022-06-20,Cancelation Confirmation,,,1
2,2022-06-12,Language Selection,2022-06-14,Initial Reminder - English,2022-06-21,Not Converted,2022-06-21,Cancelation Confirmation,,,1
2,2022-06-12,Language Selection,2022-06-14,Initial Reminder - Spanish,2022-06-21,Second Reminder - Spanish,2022-06-26,Not Converted,2022-06-26,Cancelation Confirmation,1
2,2022-06-12,Language Selection,2022-06-16,Initial Reminder - English,2022-06-19,Second Reminder - English,2022-06-24,Not Converted,2022-06-24,Cancelation Confirmation,1
2,2022-06-12,Language Selection,2022-06-16,Initial Reminder - English,2022-06-22,Not Converted,2022-06-22,Cancelation Confirmation,,,1
2,2022-06-12,Language Selection,2022-06-18,Initial Reminder - Spanish,2022-06-22,Not Converted,2022-06-22,Cancelation Confirmation,,,1
2,2022-06-12,Language Selection,2022-06-19,Initial Reminder - English,2022-06-20,Second Reminder - English,2022-06-22,Not Converted,2022-06-22,Cancelation Confirmation,1
2,2022-06-12,Language Selection,2022-06-19,Initial Reminder - English,2022-06-23,Not Converted,2022-06-23,Cancelation Confirmation,,,1
2,2022-06-12,Language Selection,2022-06-19,Initial Reminder - Spanish,2022-06-22,Not Converted,2022-06-22,Cancelation Confirmation,,,1
2,2022-06-12,Language Selection,2022-06-19,Initial Reminder - Spanish,2022-06-24,Converted,2022-06-24,Workflow Change - Renewal,,,1
2,2022-06-13,Initial Reminder - English,2022-06-20,Second Reminder - English,2022-06-24,Not Converted,2022-06-24,Cancelation Confirmation,,,1
2,2022-06-13,Initial Reminder - English,2022-06-21,Second Reminder - English,2022-06-29,Not Converted,2022-06-29,Cancelation Confirmation,,,1
2,2022-06-13,Language Selection,2022-06-14,Initial Reminder - English,2022-06-19,Not Converted,2022-06-19,Cancelation Confirmation,,,1
2,2022-06-13,Language Selection,2022-06-15,Initial Reminder - English,2022-06-20,Second Reminder - English,2022-06-22,Not Converted,2022-06-22,Cancelation Confirmation,1
2,2022-06-13,Language Selection,2022-06-15,Initial Reminder - English,2022-06-23,Second Reminder - English,2022-06-30,Converted,2022-06-30,Workflow Change - Renewal,1
2,2022-06-13,Language Selection,2022-06-15,Initial Reminder - Spanish,2022-06-19,Not Converted,2022-06-19,Cancelation Confirmation,,,1
2,2022-06-13,Language Selection,2022-06-16,Initial Reminder - English,2022-06-17,Second Reminder - English,2022-06-24,Converted,2022-06-24,Workflow Change - Renewal,1
2,2022-06-13,Language Selection,2022-06-16,Initial Reminder - English,2022-06-21,Second Reminder - English,2022-06-27,Not Converted,2022-06-27,Cancelation Confirmation,1
2,2022-06-13,Language Selection,2022-06-16,Initial Reminder - Spanish,2022-06-19,Not Converted,2022-06-19,Cancelation Confirmation,,,1
2,2022-06-13,Language Selection,2022-06-16,Initial Reminder - Spanish,2022-06-23,Not Converted,2022-06-23,Cancelation Confirmation,,,1
2,2022-06-13,Language Selection,2022-06-17,Initial Reminder - English,2022-06-22,Second Reminder - English,2022-06-25,Not Converted,2022-06-25,Cancelation Confirmation,1
2,2022-06-13,Language Selection,2022-06-17,Initial Reminder - Spanish,2022-06-18,Not Converted,2022-06-18,Cancelation Confirmation,,,1
2,2022-06-13,Language Selection,2022-06-19,Initial Reminder - Spanish,2022-06-20,Second Reminder - Spanish,2022-06-27,Not Converted,2022-06-27,Cancelation Confirmation,1
2,2022-06-13,Language Selection,2022-06-19,Initial Reminder - Spanish,2022-06-23,Not Converted,2022-06-23,Cancelation Confirmation,,,1
2,2022-06-13,Language Selection,2022-06-20,Initial Reminder - Spanish,2022-06-21,Second Reminder - Spanish,2022-06-25,Not Converted,2022-06-25,Cancelation Confirmation,1
2,2022-06-13,Language Selection,2022-06-20,Initial Reminder - Spanish,2022-06-24,Second Reminder - Spanish,2022-06-27,Not Converted,2022-06-27,Cancelation Confirmation,1
2,2022-06-13,Language Selection,2022-06-20,Initial Reminder - Spanish,2022-06-25,Not Converted,2022-06-25,Cancelation Confirmation,,,1
2,2022-06-13,Language Selection,2022-06-21,Initial Reminder - Spanish,2022-06-28,Not Converted,2022-06-28,Cancelation Confirmation,,,1
2,2022-06-13,Language Selection,2022-06-21,Initial Reminder - Spanish,2022-06-28,Second Reminder - Spanish,2022-06-30,Not Converted,2022-06-30,Cancelation Confirmation,1
2,2022-06-14,Initial Reminder - English,2022-06-21,Second Reminder - English,2022-06-22,Not Converted,2022-06-22,Cancelation Confirmation,,,1
2,2022-06-14,Initial Reminder - Spanish,2022-06-21,Second Reminder - Spanish,2022-06-26,Not Converted,2022-06-26,Cancelation Confirmation,,,1
2,2022-06-14,Language Selection,2022-06-15,Initial Reminder - Spanish,2022-06-16,Converted,2022-06-16,Workflow Change - Renewal,,,1
2,2022-06-14,Language Selection,2022-06-15,Initial Reminder - Spanish,2022-06-18,Not Converted,2022-06-18,Cancelation Confirmation,,,1
